JOB #,PART #,REMARKS,YEAR,MONTH,MTH.LBR.HR,MTH.LAB.OVER.HR,MTH.LAB.AMT,YTD.OVERHEAD,TOTAL.MATERIAL,TOTAL
4612,3200,"ZEPHYR #31-652334 BLADE 21' 2" (WEST)""EPHYR #",2016,8,0,0,0,,220,220
4612,3200,"ZEPHYR #31-652334 BLADE 21' 2" (WEST)""EPHYR #",2016,9,0,0,0,,220,220
4612,3200,"ZEPHYR #31-652334 BLADE 21' 2" (WEST)""EPHYR #",2016,10,0,0,0,,220,220
4612,3200,"ZEPHYR #31-652334 BLADE 21' 2" (WEST)""EPHYR #",2016,12,0,0,0,,220,220
4613,3200,DOALL SAW MDL TF-14 S/N 337-77326,2016,3,0,0,0,,220,220
4613,3200,DOALL SAW MDL TF-14 S/N 337-77326,2016,4,0,0,0,,220,220
4613,3200,DOALL SAW MDL TF-14 S/N 337-77326,2016,5,0,0,0,,220,220
4613,3200,DOALL SAW MDL TF-14 S/N 337-77326,2016,6,0,0,0,,220,220
4613,3200,DOALL SAW MDL TF-14 S/N 337-77326,2016,7,0,0,0,,220,220
4613,3200,DOALL SAW MDL TF-14 S/N 337-77326,2016,9,0,0,0,,220,220
4613,3200,DOALL SAW MDL TF-14 S/N 337-77326,2016,10,0,0,0,,220,220
4613,3200,DOALL SAW MDL TF-14 S/N 337-77326,2016,12,0,0,0,,220,220
4615,3200,"DOALL 363-78240. BAND 1" X 170-172"""OALL 363-78",2016,2,0,0,0,,220,220
4615,3200,"DOALL 363-78240. BAND 1" X 170-172"""OALL 363-78",2016,3,0,0,0,,220,220
4615,3200,"DOALL 363-78240. BAND 1" X 170-172"""OALL 363-78",2016,4,0,0,0,,220,220
4615,3200,"DOALL 363-78240. BAND 1" X 170-172"""OALL 363-78",2016,5,0,0,0,,220,220
4615,3200,"DOALL 363-78240. BAND 1" X 170-172"""OALL 363-78",2016,6,0,0,0,,220,220
4615,3200,"DOALL 363-78240. BAND 1" X 170-172"""OALL 363-78",2016,7,0,0,0,,220,220
4615,3200,"DOALL 363-78240. BAND 1" X 170-172"""OALL 363-78",2016,8,0,0,0,,220,220
4615,3200,"DOALL 363-78240. BAND 1" X 170-172"""OALL 363-78",2016,9,0,0,0,,220,220
4615,3200,"DOALL 363-78240. BAND 1" X 170-172"""OALL 363-78",2016,10,0,0,0,,220,220
4615,3200,"DOALL 363-78240. BAND 1" X 170-172"""OALL 363-78",2016,12,0,0,0,,220,220
4662,3200,"24" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN OHIO""4" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN OH""" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN O"" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN O""VERTICLE BAND SAW SS# 231-7",2016,2,0,0,0,,220,220
4662,3200,"24" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN OHIO""4" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN OH""" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN O"" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN O""VERTICLE BAND SAW SS# 231-7",2016,3,0,0,0,,220,220
4662,3200,"24" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN OHIO""4" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN OH""" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN O"" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN O""VERTICLE BAND SAW SS# 231-7",2016,4,0,0,0,,220,220
4662,3200,"24" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN OHIO""4" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN OH""" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN O"" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN O""VERTICLE BAND SAW SS# 231-7",2016,5,0,0,0,,220,220
4662,3200,"24" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN OHIO""4" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN OH""" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN O"" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN O""VERTICLE BAND SAW SS# 231-7",2016,7,0,0,0,,220,220
4662,3200,"24" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN OHIO""4" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN OH""" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN O"" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN O""VERTICLE BAND SAW SS# 231-7",2016,8,0,0,0,,220,220
4662,3200,"24" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN OHIO""4" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN OH""" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN O"" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN O""VERTICLE BAND SAW SS# 231-7",2016,9,0,0,0,,220,220
4662,3200,"24" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN OHIO""4" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN OH""" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN O"" VERTICLE BAND SAW SS# 231-75337 1.25" X 206" BLADE, YOUNGSTOWN O""VERTICLE BAND SAW SS# 231-7",2016,10,0,0,0,,220,220
5014,3200,8-10-12 INCH BELLING MACHINE PURCHASED ON ACCT #78802,2016,2,0,0,0,,220,220
5014,3200,8-10-12 INCH BELLING MACHINE PURCHASED ON ACCT #78802,2016,8,0,0,0,,220,220
5014,3200,8-10-12 INCH BELLING MACHINE PURCHASED ON ACCT #78802,2016,12,0,0,0,,220,220
5202,3200,BALDWIN SOUTHWARK CO. MOD# 60-C 350 TONS,2016,1,0,0,0,0,220,220
5202,3200,BALDWIN SOUTHWARK CO. MOD# 60-C 350 TONS,2016,6,0,0,0,,220,220
5204,3200,WILLIAMS & WHITE  C-3843   A&B 750 TONS,2016,2,0,0,0,,220,220
5204,3200,WILLIAMS & WHITE  C-3843   A&B 750 TONS,2016,4,0,0,0,,220,220
5204,3200,WILLIAMS & WHITE  C-3843   A&B 750 TONS,2016,5,0,0,0,,220,220
5204,3200,WILLIAMS & WHITE  C-3843   A&B 750 TONS,2016,6,0,0,0,,220,220
5204,3200,WILLIAMS & WHITE  C-3843   A&B 750 TONS,2016,8,0,0,0,,220,220
5204,3200,WILLIAMS & WHITE  C-3843   A&B 750 TONS,2016,10,0,0,0,,220,220
5204,3200,WILLIAMS & WHITE  C-3843   A&B 750 TONS,2016,12,0,0,0,,220,220
5207,3200,"1952 WMS./WHITE HYD. PRESS, S/N C-2882 36" X 144" X 2" THICK BED, GE 20HP MTR.""952 WMS./WHITE HYD. PRESS, S/N C-288",2016,1,0,0,0,0,220,220
5207,3200,"1952 WMS./WHITE HYD. PRESS, S/N C-2882 36" X 144" X 2" THICK BED, GE 20HP MTR.""952 WMS./WHITE HYD. PRESS, S/N C-288",2016,4,0,0,0,,220,220
5207,3200,"1952 WMS./WHITE HYD. PRESS, S/N C-2882 36" X 144" X 2" THICK BED, GE 20HP MTR.""952 WMS./WHITE HYD. PRESS, S/N C-288",2016,7,0,0,0,,220,220
5207,3200,"1952 WMS./WHITE HYD. PRESS, S/N C-2882 36" X 144" X 2" THICK BED, GE 20HP MTR.""952 WMS./WHITE HYD. PRESS, S/N C-288",2016,10,0,0,0,,220,220
5208,3200,"1953 WMS-WHITE HYD. PRESS, S/N #C-2881 STOCK #000228, 11,200#, 96" X 27" BED""953 WMS-WH",2016,1,0,0,0,0,220,220
5208,3200,"1953 WMS-WHITE HYD. PRESS, S/N #C-2881 STOCK #000228, 11,200#, 96" X 27" BED""953 WMS-WH",2016,4,0,0,0,,220,220
5208,3200,"1953 WMS-WHITE HYD. PRESS, S/N #C-2881 STOCK #000228, 11,200#, 96" X 27" BED""953 WMS-WH",2016,7,0,0,0,,220,220
5208,3200,"1953 WMS-WHITE HYD. PRESS, S/N #C-2881 STOCK #000228, 11,200#, 96" X 27" BED""953 WMS-WH",2016,10,0,0,0,,220,220
5211,3200,BIPEL MOD 450 495 TON NEXT TO COLMN B2,2016,2,0,0,0,,220,220
5211,3200,BIPEL MOD 450 495 TON NEXT TO COLMN B2,2016,3,0,0,0,,220,220
5211,3200,BIPEL MOD 450 495 TON NEXT TO COLMN B2,2016,4,0,0,0,,220,220
5211,3200,BIPEL MOD 450 495 TON NEXT TO COLMN B2,2016,5,0,0,0,,220,220
5211,3200,BIPEL MOD 450 495 TON NEXT TO COLMN B2,2016,6,0,0,0,,220,220
5211,3200,BIPEL MOD 450 495 TON NEXT TO COLMN B2,2016,7,0,0,0,,220,220
5211,3200,BIPEL MOD 450 495 TON NEXT TO COLMN B2,2016,8,0,0,0,,220,220
5211,3200,BIPEL MOD 450 495 TON NEXT TO COLMN B2,2016,9,0,0,0,,220,220
5211,3200,BIPEL MOD 450 495 TON NEXT TO COLMN B2,2016,10,0,0,0,,220,220
5211,3200,BIPEL MOD 450 495 TON NEXT TO COLMN B2,2016,12,0,0,0,,220,220
5215,3200,8 CYLINDER 200 TON PRESS MODEL #200250 SERIAL #18252 480V 3 PHASE,2016,1,0,0,0,0,220,220
5215,3200,8 CYLINDER 200 TON PRESS MODEL #200250 SERIAL #18252 480V 3 PHASE,2016,4,0,0,0,,220,220
5215,3200,8 CYLINDER 200 TON PRESS MODEL #200250 SERIAL #18252 480V 3 PHASE,2016,7,0,0,0,,220,220
5215,3200,8 CYLINDER 200 TON PRESS MODEL #200250 SERIAL #18252 480V 3 PHASE,2016,10,0,0,0,,220,220
5216,3200,1979 500 TON PRESS PURCHASED USED FROM BOING 7-3-97,2016,2,0,0,0,,220,220
5216,3200,1979 500 TON PRESS PURCHASED USED FROM BOING 7-3-97,2016,3,0,0,0,,220,220
5216,3200,1979 500 TON PRESS PURCHASED USED FROM BOING 7-3-97,2016,4,0,0,0,,220,220
5216,3200,1979 500 TON PRESS PURCHASED USED FROM BOING 7-3-97,2016,5,0,0,0,,220,220
5216,3200,1979 500 TON PRESS PURCHASED USED FROM BOING 7-3-97,2016,6,0,0,0,,220,220
5216,3200,1979 500 TON PRESS PURCHASED USED FROM BOING 7-3-97,2016,7,0,0,0,,220,220
5216,3200,1979 500 TON PRESS PURCHASED USED FROM BOING 7-3-97,2016,8,0,0,0,,220,220
5216,3200,1979 500 TON PRESS PURCHASED USED FROM BOING 7-3-97,2016,9,0,0,0,,220,220
5216,3200,1979 500 TON PRESS PURCHASED USED FROM BOING 7-3-97,2016,10,0,0,0,,220,220
5216,3200,1979 500 TON PRESS PURCHASED USED FROM BOING 7-3-97,2016,12,0,0,0,,220,220
5218,3200,"ERIE HYDRAULIC PRESS, 1970, 900 TON, 36" STROKE, 26" RAM, PO M108039""RIE HYDRAULIC PRESS, 1970, 9",2016,3,0,0,0,,220,220
5218,3200,"ERIE HYDRAULIC PRESS, 1970, 900 TON, 36" STROKE, 26" RAM, PO M108039""RIE HYDRAULIC PRESS, 1970, 9",2016,4,0,0,0,,220,220
5218,3200,"ERIE HYDRAULIC PRESS, 1970, 900 TON, 36" STROKE, 26" RAM, PO M108039""RIE HYDRAULIC PRESS, 1970, 9",2016,5,0,0,0,,220,220
5218,3200,"ERIE HYDRAULIC PRESS, 1970, 900 TON, 36" STROKE, 26" RAM, PO M108039""RIE HYDRAULIC PRESS, 1970, 9",2016,7,0,0,0,,220,220
5218,3200,"ERIE HYDRAULIC PRESS, 1970, 900 TON, 36" STROKE, 26" RAM, PO M108039""RIE HYDRAULIC PRESS, 1970, 9",2016,8,0,0,0,,220,220
5218,3200,"ERIE HYDRAULIC PRESS, 1970, 900 TON, 36" STROKE, 26" RAM, PO M108039""RIE HYDRAULIC PRESS, 1970, 9",2016,9,0,0,0,,220,220
5218,3200,"ERIE HYDRAULIC PRESS, 1970, 900 TON, 36" STROKE, 26" RAM, PO M108039""RIE HYDRAULIC PRESS, 1970, 9",2016,10,0,0,0,,220,220
5218,3200,"ERIE HYDRAULIC PRESS, 1970, 900 TON, 36" STROKE, 26" RAM, PO M108039""RIE HYDRAULIC PRESS, 1970, 9",2016,12,0,0,0,,220,220
3006,3317,"PACIFIC SHEAR #510764  5/8" X 20' MILD STEEL 1/2" S/S/""ACIFIC SHEAR #510764  5/8" ""C",2016,2,0,0,0,,220,220
3006,3317,"PACIFIC SHEAR #510764  5/8" X 20' MILD STEEL 1/2" S/S/""ACIFIC SHEAR #510764  5/8" ""C",2016,4,0,0,0,,220,220
3006,3317,"PACIFIC SHEAR #510764  5/8" X 20' MILD STEEL 1/2" S/S/""ACIFIC SHEAR #510764  5/8" ""C",2016,5,0,0,0,,220,220
3006,3317,"PACIFIC SHEAR #510764  5/8" X 20' MILD STEEL 1/2" S/S/""ACIFIC SHEAR #510764  5/8" ""C",2016,6,0,0,0,,220,220
3006,3317,"PACIFIC SHEAR #510764  5/8" X 20' MILD STEEL 1/2" S/S/""ACIFIC SHEAR #510764  5/8" ""C",2016,7,0,0,0,,220,220
3006,3317,"PACIFIC SHEAR #510764  5/8" X 20' MILD STEEL 1/2" S/S/""ACIFIC SHEAR #510764  5/8" ""C",2016,8,0,0,0,,220,220
3006,3317,"PACIFIC SHEAR #510764  5/8" X 20' MILD STEEL 1/2" S/S/""ACIFIC SHEAR #510764  5/8" ""C",2016,9,0,0,0,,220,220
3006,3317,"PACIFIC SHEAR #510764  5/8" X 20' MILD STEEL 1/2" S/S/""ACIFIC SHEAR #510764  5/8" ""C",2016,10,0,0,0,,220,220
3006,3317,"PACIFIC SHEAR #510764  5/8" X 20' MILD STEEL 1/2" S/S/""ACIFIC SHEAR #510764  5/8" ""C",2016,12,0,0,0,,220,220
3203,628,"PRATT-WHITNEY 24" B497485AB 24" SWING""RATT-WHITNEY 24" B49""ATT-",2016,4,0,0,0,,220,220
3203,628,"PRATT-WHITNEY 24" B497485AB 24" SWING""RATT-WHITNEY 24" B49""ATT-",2016,10,0,0,0,,220,220
5212,628,17 TON VANGUARD JR. PRESS,2016,4,0,0,0,,220,220
1205,3405,CINCINNATI 21002,2016,2,0,0,0,,220,220
1205,3405,CINCINNATI 21002,2016,8,0,0,0,,220,220
3005,3405,"NIAGRA #51832  3/8" X 10' MILD STEEL 1/4" STAINLESS""IAGRA #51832  3/8" X 10' MILD ST""AGRA #51832  3",2016,1,0,0,0,0,220,220
3005,3405,"NIAGRA #51832  3/8" X 10' MILD STEEL 1/4" STAINLESS""IAGRA #51832  3/8" X 10' MILD ST""AGRA #51832  3",2016,3,0,0,0,,220,220
3005,3405,"NIAGRA #51832  3/8" X 10' MILD STEEL 1/4" STAINLESS""IAGRA #51832  3/8" X 10' MILD ST""AGRA #51832  3",2016,5,0,0,0,,220,220
3005,3405,"NIAGRA #51832  3/8" X 10' MILD STEEL 1/4" STAINLESS""IAGRA #51832  3/8" X 10' MILD ST""AGRA #51832  3",2016,7,0,0,0,,220,220
3005,3405,"NIAGRA #51832  3/8" X 10' MILD STEEL 1/4" STAINLESS""IAGRA #51832  3/8" X 10' MILD ST""AGRA #51832  3",2016,9,0,0,0,,220,220
3005,3405,"NIAGRA #51832  3/8" X 10' MILD STEEL 1/4" STAINLESS""IAGRA #51832  3/8" X 10' MILD ST""AGRA #51832  3",2016,12,0,0,0,,220,220
3445,3405,"CINCINNATI-BICKFORD 2L2878 CAP. 2-1/8", 12-1/2" SWING""INCINNATI-BICKF",2016,10,0,0,0,,220,220
3547,3405,"E-Z PACK STATIONARY,40 YD HYDRAULIC MOD# 2.3 FPDP",2016,7,0,0,0,,220,220
3592,3405,"FREEMAN 48" SOLID WASTE BAILER S/N28010""REEMAN 48" SOLID WASTE BAILE""EEMAN 48" SOLID WA""EMAN 48" ""M",2016,7,0,0,0,,220,220
3602,3405,"WILLIAMS, WHITE & CO. MOD #14 PUNCH SERIAL #1724.  3/8" TO 2"""ILLIAM",2016,10,0,0,0,,220,220
4089,3405,"WORTHINGTON 30,000# POSITIONER PURCHASED USED",2016,3,0,0,0,,220,220
4089,3405,"WORTHINGTON 30,000# POSITIONER PURCHASED USED",2016,9,0,0,0,,220,220
4407,3405,SAN ANGELO FDY. MOD 37-1 S/N #40475,2016,2,0,0,0,,220,220
4407,3405,SAN ANGELO FDY. MOD 37-1 S/N #40475,2016,8,0,0,0,,220,220
4418,3405,REEVES: MFC17891-MZ. TURNING CAP:40 TONS,2016,2,0,0,0,,220,220
4428,3405,"30" PIPE ROLL LOCATED AT 3405""0" PIPE ROLL LOCATED AT 34""" PIPE ROLL LOCATED AT 3"" PIPE ROLL LOCATED AT 3",2016,9,0,0,0,,220,220
4432,3405,PULLMAX MOD# Z 41  3-GROOVE PIPE ROLLS,2016,2,0,0,0,,220,220
4432,3405,PULLMAX MOD# Z 41  3-GROOVE PIPE ROLLS,2016,8,0,0,0,,220,220
4433,3405,"WELDCO CORP S/N 109061 MOD# TRP-180/60 180,000# TURN-CAP;60,000# POW-CAP  3 HP",2016,3,0,0,0,,220,220
4617,3405,DOALL VERTICAL BAND SAW S/N HS4512136,2016,1,0,0,0,0,220,220
4617,3405,DOALL VERTICAL BAND SAW S/N HS4512136,2016,3,0,0,0,,220,220
4617,3405,DOALL VERTICAL BAND SAW S/N HS4512136,2016,6,0,0,0,,220,220
4617,3405,DOALL VERTICAL BAND SAW S/N HS4512136,2016,9,0,0,0,,220,220
4619,3405,"ROCKWELL-DELTA FZ-27-31 3/8-1/2" X 93- 1/2" BLADE  THROAT: 13-1/2"""OCKWELL-DELTA FZ-27-31 3/8-1/2" X ""CKW",2016,2,0,0,0,,220,220
4619,3405,"ROCKWELL-DELTA FZ-27-31 3/8-1/2" X 93- 1/2" BLADE  THROAT: 13-1/2"""OCKWELL-DELTA FZ-27-31 3/8-1/2" X ""CKW",2016,4,0,0,0,,220,220
4619,3405,"ROCKWELL-DELTA FZ-27-31 3/8-1/2" X 93- 1/2" BLADE  THROAT: 13-1/2"""OCKWELL-DELTA FZ-27-31 3/8-1/2" X ""CKW",2016,5,0,0,0,,220,220
4619,3405,"ROCKWELL-DELTA FZ-27-31 3/8-1/2" X 93- 1/2" BLADE  THROAT: 13-1/2"""OCKWELL-DELTA FZ-27-31 3/8-1/2" X ""CKW",2016,8,0,0,0,,220,220
4619,3405,"ROCKWELL-DELTA FZ-27-31 3/8-1/2" X 93- 1/2" BLADE  THROAT: 13-1/2"""OCKWELL-DELTA FZ-27-31 3/8-1/2" X ""CKW",2016,12,0,0,0,,220,220
5001,3405,ACW DESIGN MAX. OD: 6'  10 GA,2016,1,0,0,0,0,220,220
5003,3405,"HASSLEHOLMS MEKANISKA AB OA1818  3" X 3" X 5/16"""ASSLEHOLMS ME",2016,1,0,0,0,0,220,220
5003,3405,"HASSLEHOLMS MEKANISKA AB OA1818  3" X 3" X 5/16"""ASSLEHOLMS ME",2016,6,0,0,0,,220,220
5004,3405,#1 BUFFALO ROLL S/N 400673,2016,1,0,0,0,0,220,220
5005,3405,SMALL TUBE BENDER. ACW DESIGN,2016,1,0,0,0,0,220,220
5005,3405,SMALL TUBE BENDER. ACW DESIGN,2016,6,0,0,0,,220,220
5007,3405,"POPE MACHINE CO 123546  CAP: 1/2" X 12", 5/8" X 8"""OPE MACHINE CO 12",2016,6,0,0,0,,220,220
5009,3405,PINES ENGR. MOD 5-12 S/N 17200-70254,2016,2,0,0,0,,220,220
5009,3405,PINES ENGR. MOD 5-12 S/N 17200-70254,2016,4,0,0,0,,220,220
5009,3405,PINES ENGR. MOD 5-12 S/N 17200-70254,2016,5,0,0,0,,220,220
5009,3405,PINES ENGR. MOD 5-12 S/N 17200-70254,2016,7,0,0,0,,220,220
5009,3405,PINES ENGR. MOD 5-12 S/N 17200-70254,2016,10,0,0,0,,220,220
5009,3405,PINES ENGR. MOD 5-12 S/N 17200-70254,2016,12,0,0,0,,220,220
5205,3405,ACW DESIGN  375-400 TONS,2016,1,0,0,0,0,220,220
5205,3405,ACW DESIGN  375-400 TONS,2016,6,0,0,0,,220,220
5206,3405,COPPER SHOP  OILGAR 28162  90 TONS,2016,1,0,0,0,0,220,220
5206,3405,COPPER SHOP  OILGAR 28162  90 TONS,2016,6,0,0,0,,220,220
5560,3405,RANSOME MOD# 1212 S/N 629601,2016,4,0,0,0,,220,220
3009,4700,NIAGRA #40296 MOD# L12,2016,5,0,0,0,,220,220
3009,4700,NIAGRA #40296 MOD# L12,2016,12,0,0,0,,220,220
4653,4700,"DELTA CAT# 33-072, S/N 87H49893",2016,1,0,0,0,0,220,220
4653,4700,"DELTA CAT# 33-072, S/N 87H49893",2016,4,0,0,0,,220,220
4653,4700,"DELTA CAT# 33-072, S/N 87H49893",2016,7,0,0,0,,220,220
4653,4700,"DELTA CAT# 33-072, S/N 87H49893",2016,10,0,0,0,,220,220
6668,27402,"HYSTER 2001, 15500 LB CAP MDL S155XL S/NB024D04177Y, M07351, 3100 HRS",2016,10,0,0,0,,221.19,221.19
#N/A,4700,0,2016,10,0,0,0,,221.39,221.39
6812,2440,"2440 SE RAYMOND, PORTLAND, OR. OFFICE &  WAREHOUSE.",2016,7,0,0,0,,224.21,224.21
6554,27402,2003 INTERNATIONAL TRACTOR LIC # B69067G VIN # 2HSCAAPN43C060790,2016,1,0,0,0,0,224.37,224.37
6628,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/NC5421 ",2016,3,0,0,0,,226.12,226.12
6632,27402,"COMBILIFT 2005 MDL CL22100LA47, 1000 LB CAP. S/N5424",2016,6,0,0,0,,226.12,226.12
6495,27402,"TRAILMOBILE 32' TANDEM AXLE TRAILER  L/N 2016-MY, TAB# TL014758 W/6541",2016,2,0,0,0,,226.92,226.92
4097,4700,CTL COIL UPERDER & HYDRAULIC UNIT,2016,12,0,0,0,,227.33,227.33
6647,3200,"DIESEL HYSTER MOD# H130F, S/N D6D2781T 17,800#",2016,9,0,0,0,,227.97,227.97
1443,2440,"CHAMPION 25HP AIR COMP.W/240 GAL TANK P.O. 8941, PACIFIC AIR CORP.",2016,8,0,0,0,,230,230
2407,3200,I-R 1 T AIR CRANE 16196 R0J04245V ,2016,2,0,0,0,,230,230
6691,27402,HYSTER FORKLIFT 6900 LB CAP S/N C004D07991F,2016,7,0,0,0,,232.28,232.28
6269,4700,"STARRETT  1" MOD #569""TARRETT  ",2016,8,0,0,0,,232.7,232.7
6668,27402,"HYSTER 2001, 15500 LB CAP MDL S155XL S/NB024D04177Y, M07351, 3100 HRS",2016,5,0,0,0,,235.58,235.58
6547,27402,1HTSDAAN8XH651646 LIC. C39159D,2016,6,0,0,0,,236.53,236.53
3209,3200,BULLARD LATHE SS# 22273,2016,6,0,0,0,,237.5,237.5
3221,3200,"SCHIESS 39" BORING MILL MODEL 13EK105, S/N 92490""CHIESS 39" BORING MILL MODEL 13EK105,""HIESS 39" BORING MILL MODEL""IESS 39" BORING MI""ESS 39" BO""SS ",2016,7,0,0,0,,237.5,237.5
3203,628,"PRATT-WHITNEY 24" B497485AB 24" SWING""RATT-WHITNEY 24" B49""ATT-",2016,7,0,0,0,,237.5,237.5
3210,27402,MULTICAM NW CNC ROUTER TABLE W/ DEKKER VACUUM PUMPS & CHIP RECOVERY SYSTEM,2016,1,0,0,0,0,237.62,237.62
2007,3200,"15' X 23" HYDRO TEST TANK""5' X 23" HYDRO T""' X 23" "" ",2016,9,1,0,18.92,,220,238.92
4637,3200,MODEL # H-5  (SHIPPING),2016,3,0,0,0,,239.55,239.55
6481,27402,"DORSE 40' X 91" FLATBED TRAILER, USED FOR SAFEBOAT OUT OF RENTON""ORSE 40' X 91" FLATBED TRAILER, USED FOR SAFEBOAT""RSE 40' X 91" FLATBED TRAILER, USED""SE 40' X 91" FLATBED T""E 40' X 91",2016,8,0,0,0,,240.26,240.26
6675,27402,"COMBI-LIFT SIDELOADER 2008, 14000 LB CAP S/N 13108, P.O. M02816",2016,11,0,0,0,,242.48,242.48
6669,27402,"HYSTER 2004 5000 LB CAP MDL S50XM S/N 7187V31061B, MO6302",2016,9,0,0,0,,242.54,242.54
3110,27402,M70S SELF POWERED VACUUMLIFTER,2016,2,0,0,0,,243.22,243.22
3474,27402,"ANVER MECHANICAL MOD 2505 S/N 490278 2500# MAX CAP. @4651, SAW MFG 8-90",2016,2,0,0,0,,243.22,243.22
1201,3200,COINING PRESS SERIAL #1696,2016,4,0,0,0,,243.81,243.81
6510,2440,"INTERNATIONAL 9100, 1999, M10559 VIN2HSFPAEN7XC023592",2016,2,0,0,0,,244.69,244.69
6497,27402,"GREAT DANE TRAILER 45' X 96" LIC# 46159V VIN# 1GRDM9020MM054804 1991""REAT DANE TRAILER 45' X 96" LIC# 46159V ""EAT DANE TRAI",2016,12,0,0,0,,245.13,245.13
2532,27402,KONECRANES 5 TON CRANE S/N A34314,2016,7,0,0,0,,247.15,247.15
3472,27402,TENNANT SWEEPER MDL S30 2009 S/N1761 M05079,2016,8,0,0,0,,247.47,247.47
6639,27402,COMBI-LIFT 2006 MDL CL30055LA31 CAP 4700 S/N C5350,2016,6,0,0,0,,247.47,247.47
6655,27402,COMBI-LIFT 2006 10000 LB CAP S/N 6930 MDL CL20100LA55,2016,9,0,0,0,,247.47,247.47
6656,27402,"GENIE 2002 BOOM LIFT MDL Z-45/25 S/N 20065, HRS 1269, M04402",2016,8,0,0,0,,247.47,247.47
6662,27402,"COMBILIFT 2005, 10000 LB CAP SIDELOADER MDL CO60100LA72, S/N 5186",2016,7,0,0,0,,247.47,247.47
6675,27402,"COMBI-LIFT SIDELOADER 2008, 14000 LB CAP S/N 13108, P.O. M02816",2016,8,0,0,0,,247.47,247.47
6699,27402,1997 HYSTER 8000LB CAP MDL S80 XL BCS S/ND004D036430,2016,7,0,0,0,,247.47,247.47
6679,3405,"KOMATSU 2000, 4670 LB. CAP FORKLIFT S/N515402A, MDL FG2STLP-12",2016,7,0,0,0,,247.7,247.7
6613,4700,"TOYOTA 8000 LB. 1999, MDL 52-6FGCU35-BCS S/N 62680 M105744",2016,9,0,0,0,,247.7,247.7
6618,4700,"TOYOTA 8000 LB. 1999, MDL 52-6FGCU35-BCS S/N 62045 M105744",2016,7,0,0,0,,247.7,247.7
6695,4700,"HYSTER S150A 15,000 LB CAP FORKLIFT S/NA024D3784Y",2016,7,0,0,0,,247.7,247.7
6490,27402,32 FT INSIDE FRAME FLATBED SEMI-TRAILER MODEL FS2C S/N 1UYFS2326NC707401,2016,2,0,0,0,,247.89,247.89
6614,2958,HYSTER 1969 MOD# S70B S/N B004D04887T,2016,9,0,0,0,,249.34,249.34
6692,2440,"1995 MITSUBISHI FORKLIFT, 5000LB CAP MDL FG25, S/N AF17B00336",2016,12,0,0,0,,250.2,250.2
6656,27402,"GENIE 2002 BOOM LIFT MDL Z-45/25 S/N 20065, HRS 1269, M04402",2016,1,0,0,0,0,252.12,252.12
